timestep,temp_air,rh,wind_dir,wind_speed,dni,dhi
2704,18.0,88,140,4.1,0,70
2705,18.0,90,150,3.1,0,17
2706,18.0,88,160,2.1,0,0
2707,18.0,94,130,2.1,0,0
2708,17.6,96,0,0.0,0,0
2709,17.0,100,0,0.0,0,0
2710,17.0,100,0,0.0,0,0
2711,16.4,98,190,2.1,0,0
2712,16.7,97,190,2.1,0,0
2713,17.0,94,180,2.1,0,0
2714,17.0,96,160,2.1,0,0
2715,17.0,94,0,0.0,0,0
2716,17.0,94,200,2.6,0,0
2717,16.0,100,190,3.6,0,0
2718,16.0,94,190,3.6,0,0
2719,16.0,94,180,4.1,0,17
2720,17.2,90,180,5.1,267,88
2721,18.0,88,170,6.2,490,131
2722,18.0,77,160,8.2,667,118
2723,18.0,77,150,10.3,648,158
2724,18.0,77,150,7.2,544,216
2725,18.0,73,160,8.2,365,279
2726,17.2,77,150,8.2,195,273
2727,17.0,77,160,7.2,142,239
2728,17.0,77,150,7.2,188,121
2729,16.0,82,160,7.2,23,41
2730,16.0,77,130,7.2,0,0
2731,15.0,82,130,8.2,0,0
2732,15.4,82,120,8.2,0,0
2733,15.0,82,130,8.2,0,0
2734,15.2,83,130,7.2,0,0
2735,15.4,82,130,6.2,0,0
2736,15.0,82,120,5.1,0,0
2737,16.0,88,120,5.1,0,0
2738,16.4,86,130,6.2,0,0
2739,17.0,88,110,6.2,0,0
2740,17.0,88,90,4.1,0,0
2741,16.6,88,120,2.6,0,0
2742,17.0,88,110,4.1,0,0
2743,16.0,94,120,6.2,0,5
2744,16.8,94,130,5.1,0,45
2745,17.0,94,180,5.7,0,101
2746,17.0,94,130,6.2,0,148
2747,17.2,98,120,4.1,2,179
2748,18.0,94,120,5.7,3,192
2749,18.0,94,110,4.6,2,187
2750,17.7,98,110,4.1,0,163
2751,18.0,100,110,3.6,0,121
2752,18.0,100,0,0.0,0,67
2753,18.1,99,0,0.0,0,15
2754,18.0,100,280,1.5,0,0
2755,17.0,94,180,8.2,0,0
2756,16.6,98,160,5.1,0,0
2757,17.0,94,0,0.0,0,0
2758,17.0,94,130,5.1,0,0
2759,16.6,98,50,6.2,0,0
2760,17.0,94,300,3.1,0,0
2761,17.0,94,260,2.6,0,0
2762,16.4,98,240,5.1,0,0
2763,16.0,100,240,5.1,0,0
2764,16.0,100,240,5.1,0,0
2765,16.0,98,250,7.2,0,0
2766,16.0,100,260,5.7,0,0
2767,15.0,100,260,5.1,0,14
2768,15.3,90,250,5.7,242,87
2769,16.0,82,250,5.7,510,124
2770,16.0,77,340,6.2,703,113
2771,16.9,74,260,6.7,788,106
2772,17.0,74,260,6.7,813,105
2773,18.0,73,280,6.2,804,104
2774,18.0,73,290,7.2,767,96
2775,18.0,73,310,6.2,670,90
2776,18.0,73,300,6.2,460,82
2777,16.0,84,310,2.6,74,40
2778,13.0,94,320,3.6,0,0
2779,13.0,94,320,5.1,0,0
2780,12.6,95,320,6.2,0,0
2781,12.0,100,320,5.1,0,0
2782,12.0,100,320,4.1,0,0
2783,12.4,98,320,5.1,0,0
2784,13.0,94,330,5.1,0,0
2785,12.0,100,320,6.2,0,0
2786,12.0,97,320,5.1,0,0
2787,12.0,100,310,5.1,0,0
2788,12.0,100,310,5.1,0,0
2789,11.2,100,300,5.1,0,0
2790,11.0,94,310,5.1,0,0
2791,11.0,94,320,4.1,0,16
2792,13.8,94,320,5.1,271,84
2793,16.0,82,320,4.6,481,137
2794,18.0,68,290,7.7,743,91
2795,18.8,51,290,8.7,778,114
2796,20.0,46,290,8.2,822,102
2797,20.0,46,300,6.7,815,100
2798,20.4,43,300,6.7,780,92
2799,20.0,46,310,6.2,660,97
2800,19.0,49,310,4.1,445,86
2801,16.6,62,10,3.1,94,36
2802,14.0,72,360,3.6,0,0
2803,13.0,67,350,3.6,0,0
2804,12.6,76,360,4.6,0,0
2805,12.0,82,360,4.1,0,0
2806,13.0,77,360,5.1,0,0
2807,12.5,78,350,5.7,0,0
2808,12.0,82,340,5.7,0,0
2809,12.0,82,340,5.7,0,0
2810,11.0,80,340,5.1,0,0
2811,11.0,82,360,3.6,0,0
2812,10.0,82,280,4.1,0,0
2813,9.6,87,340,2.6,0,0
2814,10.0,87,330,4.1,0,0
2815,11.0,82,350,4.6,0,15
2816,13.8,81,330,5.1,225,93
2817,17.0,68,340,3.1,486,134
2818,19.0,68,330,5.1,739,91
2819,20.4,63,310,4.1,793,99
2820,22.0,57,290,6.2,811,103
2821,22.0,46,270,6.2,808,102
2822,21.6,49,290,6.2,751,105
2823,21.0,56,240,5.1,670,88
2824,20.0,56,250,3.1,459,79
2825,17.6,72,210,3.1,64,37
2826,16.0,82,0,0.0,0,0
2827,13.0,94,10,4.1,0,0
2828,12.8,87,20,4.1,0,0
2829,13.0,82,350,3.1,0,0
2830,12.0,94,360,3.1,0,0
2831,10.6,95,0,0.0,0,0
2832,10.0,93,0,0.0,0,0
2833,11.0,94,0,0.0,0,0
2834,10.8,95,0,0.0,0,0
2835,10.0,93,320,2.6,0,0
2836,10.0,93,320,2.6,0,0
2837,9.8,97,60,2.6,0,0
2838,10.0,100,40,3.6,0,0
2839,11.0,94,40,3.6,0,15
2840,14.0,85,360,2.6,268,81
2841,16.0,72,20,5.7,483,133
2842,18.0,59,60,4.6,719,102
2843,20.1,53,60,4.6,796,99
2844,21.0,49,60,5.1,814,103
2845,22.0,46,60,4.1,806,101
2846,19.6,65,120,4.6,757,97
2847,19.0,68,120,3.1,662,89
2848,18.0,73,120,2.6,449,79
2849,17.4,85,260,4.6,55,35
2850,15.0,88,260,3.1,0,0
2851,14.0,94,0,0.0,0,0
2852,14.2,94,0,0.0,0,0
2853,13.0,94,0,0.0,0,0
2854,11.0,94,310,3.1,0,0
2855,12.2,98,320,2.6,0,0
2856,11.0,100,320,2.6,0,0
2857,11.0,100,320,2.6,0,0
2858,10.8,100,340,3.1,0,0
2859,10.0,100,340,2.6,0,0
2860,10.0,93,350,3.1,0,0
2861,10.6,97,340,2.6,0,0
2862,11.0,100,330,2.6,0,0
2863,12.0,100,340,2.6,0,14
2864,13.2,100,350,2.6,264,80
2865,15.0,94,310,3.6,474,133
2866,15.0,100,300,4.1,729,91
2867,18.0,77,320,2.6,778,104
2868,19.0,60,270,4.6,816,99
2869,19.0,60,250,3.1,808,97
2870,18.7,72,190,4.6,754,96
2871,19.0,60,210,3.6,668,86
2872,18.0,64,220,3.6,451,77
2873,16.2,74,0,0.0,51,34
2874,14.3,79,0,0.0,0,0
2875,13.5,82,60,2.1,0,0
2876,12.7,85,30,3.1,0,0
2877,12.2,87,20,3.1,0,0
2878,12.0,89,20,4.1,0,0
2879,12.3,90,10,3.1,0,0
2880,12.8,91,340,3.1,0,0
2881,13.3,92,330,4.1,0,0
2882,13.8,93,350,4.1,0,0
2883,13.9,94,340,3.6,0,0
2884,13.9,95,330,5.1,0,0
2885,13.8,95,330,4.1,0,0
2886,14.0,94,320,5.7,0,0
2887,14.0,94,330,4.6,0,13
2888,16.4,88,320,6.2,252,80
2889,20.0,78,320,6.2,501,118
2890,22.0,69,310,8.2,719,93
2891,24.2,62,290,9.3,773,102
2892,25.0,61,280,7.7,832,80
2893,26.0,54,280,10.3,785,104
2894,25.8,53,280,11.8,741,99
2895,25.0,57,290,10.8,640,92
2896,24.0,65,280,7.2,451,71
2897,22.4,72,290,4.1,45,32
2898,20.0,83,280,3.1,0,0
2899,19.0,83,320,3.1,0,0
2900,18.4,87,330,4.6,0,0
2901,18.0,88,330,5.1,0,0
2902,17.7,91,330,5.1,0,0
2903,17.4,92,340,5.1,0,0
2904,17.0,94,330,5.1,0,0
2905,16.8,94,330,4.6,0,0
2906,16.6,94,320,4.1,0,0
2907,17.0,94,330,4.1,0,0
2908,17.0,94,330,4.6,0,0
2909,16.2,96,320,4.1,0,0
2910,16.0,94,340,4.6,0,0
2911,17.0,94,320,5.1,0,13
2912,18.7,93,310,6.2,181,93
2913,21.0,83,290,6.7,545,99
2914,23.0,78,290,8.2,741,78
2915,24.5,71,280,10.3,813,74
2916,24.0,69,280,9.8,827,80
2917,25.0,65,270,9.8,819,79
2918,25.7,64,270,10.3,760,84
2919,25.0,65,270,10.3,660,80
2920,25.0,65,280,6.7,446,71
2921,23.1,73,280,5.7,37,30
2922,22.0,78,290,4.6,0,0
2923,20.0,88,300,3.1,0,0
2924,19.6,89,330,4.1,0,0
2925,20.0,88,0,0.0,0,0
2926,19.0,94,200,4.1,0,0
2927,19.8,95,0,0.0,0,0
2928,19.0,100,150,5.1,0,0
2929,18.0,83,160,5.1,0,0
2930,17.8,74,120,7.2,0,0
2931,17.0,77,120,8.2,0,0
2932,17.0,77,120,6.2,0,0
2933,16.6,75,130,4.1,0,0
2934,16.0,77,120,4.1,0,0
2935,16.0,77,120,2.6,0,12
2936,18.4,70,0,0.0,251,77
2937,19.0,56,110,4.6,494,121
2938,20.0,53,130,3.6,710,100
2939,20.0,55,130,4.1,787,96
2940,20.0,56,120,4.1,810,97
2941,20.0,56,110,3.6,802,95
2942,21.0,41,120,2.6,751,98
2943,21.0,43,140,2.6,639,94
2944,20.0,49,110,2.6,414,81
2945,18.4,61,0,0.0,38,29
2946,17.0,63,0,0.0,0,0
2947,17.0,63,0,0.0,0,0
2948,13.3,81,0,0.0,0,0
2949,12.1,85,0,0.0,0,0
2950,11.0,88,0,0.0,0,0
2951,11.4,82,0,0.0,0,0
2952,10.0,82,20,4.1,0,0
2953,10.0,82,10,5.1,0,0
2954,10.6,72,360,4.1,0,0
2955,10.0,76,10,4.1,0,0
2956,9.7,72,10,3.6,0,0
2957,9.4,71,350,3.1,0,0
2958,10.0,71,10,4.1,0,0
2959,9.0,76,360,4.1,0,12
2960,12.0,71,360,4.1,210,85
2961,16.0,59,360,5.1,494,120
2962,19.0,49,20,4.1,712,98
2963,21.2,44,340,5.1,791,94
2964,22.0,38,360,3.1,799,101
2965,23.0,41,360,3.1,702,136
2966,22.9,37,340,5.1,486,184
2967,23.0,38,340,5.1,347,160
2968,22.0,46,360,4.1,136,112
2969,19.6,58,10,3.1,0,22
2970,19.0,68,0,0.0,0,0
2971,17.0,77,60,2.6,0,0
2972,16.2,79,10,3.1,0,0
2973,16.0,88,360,5.1,0,0
2974,16.0,82,350,5.1,0,0
2975,16.2,82,340,5.1,0,0
2976,17.0,94,330,6.7,0,0
2977,18.0,94,340,7.2,0,0
2978,18.6,93,330,6.7,0,0
2979,19.0,94,350,9.3,0,0
2980,17.0,68,220,9.3,0,0
2981,17.0,86,210,8.2,0,0
2982,17.0,63,190,9.3,0,0
2983,17.0,52,220,8.2,0,11
2984,17.0,55,210,9.3,208,83
2985,18.0,56,220,8.2,493,119
2986,18.0,59,200,9.3,708,98
2987,17.5,61,210,7.7,763,108
2988,18.0,56,210,8.2,809,97
2989,17.6,56,210,7.2,802,94
2990,17.3,54,220,6.2,745,97
2991,16.6,56,220,5.4,634,93
2992,16.0,59,210,4.6,409,78
2993,14.0,63,230,3.6,40,27
2994,13.0,72,0,0.0,0,0
2995,11.0,82,340,3.6,0,0
2996,10.6,82,350,4.1,0,0
2997,11.0,76,350,3.6,0,0
2998,10.0,82,360,4.1,0,0
2999,8.8,85,350,4.1,0,0
3000,10.0,76,360,3.6,0,0
3001,8.0,87,360,4.4,0,0
3002,7.8,90,340,5.1,0,0
3003,8.0,87,350,5.1,0,0
3004,8.0,87,340,5.7,0,0
3005,8.8,85,340,6.2,0,0
3006,9.0,81,330,5.1,0,0
3007,9.0,81,330,5.7,0,11
3008,11.2,77,320,6.2,206,82
3009,16.0,68,280,9.3,486,118
3010,16.3,52,280,11.1,670,116
3011,16.6,50,220,12.9,783,94
3012,16.3,48,220,9.3,804,97
3013,16.0,45,230,9.8,800,94
3014,16.6,41,220,10.8,743,96
3015,15.0,51,240,6.2,565,114
3016,19.0,52,230,5.1,332,87
3017,14.0,54,230,5.7,3,26
3018,13.0,62,220,5.1,0,0
3019,13.0,62,220,5.1,0,0
3020,12.8,60,220,5.1,0,0
3021,12.0,62,220,3.1,0,0
3022,9.0,76,320,2.1,0,0
3023,9.0,80,330,2.1,0,0
3024,8.0,87,330,4.1,0,0
3025,9.0,81,330,3.1,0,0
3026,8.2,85,340,4.1,0,0
3027,8.0,87,340,4.1,0,0
3028,7.0,87,350,3.1,0,0
3029,7.0,90,320,4.1,0,0
3030,7.0,87,350,4.1,0,0
3031,7.0,87,330,3.6,0,10
3032,10.4,83,340,3.6,182,81
3033,14.0,63,340,4.1,475,119
3034,15.0,59,320,5.1,667,116
3035,16.2,55,350,5.7,767,105
3036,17.0,52,330,7.2,804,96
3037,18.0,49,350,6.2,777,100
3038,18.8,45,330,4.1,674,116
3039,19.0,43,320,5.7,469,132
3040,18.0,45,330,5.1,224,95
3041,15.4,58,350,5.1,0,20
3042,13.0,72,350,5.1,0,0
3043,14.0,67,350,7.2,0,0
3044,13.6,73,340,5.1,0,0
3045,13.3,76,340,5.9,0,0
3046,13.0,77,340,6.7,0,0
3047,12.6,82,330,6.2,0,0
3048,13.0,88,320,5.6,0,0
3049,14.0,88,330,5.1,0,0
3050,14.2,88,320,4.1,0,0
3051,14.0,88,320,3.1,0,0
3052,14.0,88,340,2.6,0,0
3053,13.8,94,360,5.1,0,0
3054,14.0,94,360,5.1,0,0
3055,14.0,94,350,3.6,0,8
3056,14.6,94,20,3.1,195,67
3057,17.0,88,350,3.1,146,174
3058,18.0,83,10,4.1,97,216
3059,18.6,80,350,4.1,1,163
3060,19.0,78,360,5.1,1,175
3061,19.0,78,330,2.1,1,169
3062,17.0,94,270,5.1,0,145
3063,17.0,92,270,4.6,16,155
3064,17.0,88,40,4.1,24,99
3065,15.2,98,360,7.2,0,19
3066,16.0,94,340,6.2,0,0
3067,15.0,94,320,4.1,0,0
3068,14.0,94,320,2.6,0,0
3069,14.0,94,320,3.1,0,0
3070,14.0,94,280,4.1,0,0
3071,15.2,94,270,5.1,0,0
3072,15.6,92,230,6.2,0,0
3073,16.0,94,200,6.2,0,0
3074,15.2,96,200,5.1,0,0
3075,15.1,95,200,4.6,0,0
3076,15.0,88,150,4.1,0,0
3077,15.0,88,150,3.1,0,0
3078,14.0,100,130,5.1,0,0
3079,14.0,100,120,5.1,0,3
3080,14.0,96,140,6.2,0,35
3081,14.0,88,130,7.2,0,87
3082,15.0,77,110,4.1,0,132
3083,14.2,88,170,3.1,0,163
3084,13.0,100,160,3.1,1,175
3085,13.0,100,160,4.1,1,169
3086,13.2,96,180,6.2,0,144
3087,13.0,88,170,4.1,16,154
3088,13.0,88,160,2.1,25,98
3089,13.0,95,170,3.1,0,18
3090,12.0,88,170,4.1,0,0
3091,13.0,88,210,5.1,0,0
3092,13.2,83,220,5.1,0,0
3093,13.0,82,220,5.1,0,0
3094,13.0,82,230,5.1,0,0
3095,13.0,83,230,6.2,0,0
3096,13.0,77,230,6.2,0,0
3097,12.0,76,240,4.6,0,0
3098,10.8,82,240,5.1,0,0
3099,10.0,87,290,3.1,0,0
3100,10.0,82,270,4.1,0,0
3101,8.0,87,310,4.6,0,0
3102,8.0,87,320,4.1,0,0
3103,7.0,93,330,4.6,0,9
3104,10.2,88,340,4.6,268,63
3105,12.0,88,310,5.7,484,113
3106,14.0,67,350,9.8,670,111
3107,14.9,57,240,9.8,770,100
3108,16.0,51,230,8.2,815,89
3109,15.6,46,230,7.7,812,85
3110,15.2,44,260,7.2,756,88
3111,15.0,48,260,7.2,637,86
3112,14.0,51,280,4.6,404,72
3113,12.0,64,310,3.6,34,23
3114,10.0,76,340,4.1,0,0
3115,9.0,81,350,3.1,0,0
3116,8.4,79,350,4.6,0,0
3117,8.0,81,140,4.1,0,0
3118,7.0,81,330,3.1,0,0
3119,7.4,78,350,5.1,0,0
3120,7.0,76,330,3.1,0,0
3121,7.0,76,340,3.1,0,0
3122,6.4,81,320,6.2,0,0
3123,6.0,87,330,5.1,0,0
3124,6.0,81,330,5.1,0,0
3125,6.4,83,330,5.1,0,0
3126,7.0,81,330,5.1,0,0
3127,8.0,100,330,5.7,0,8
3128,10.0,76,330,6.2,152,72
3129,13.0,72,330,6.7,439,114
3130,16.0,68,340,6.2,623,121
3131,17.4,62,330,6.2,744,107
3132,19.0,56,270,10.3,754,108
3133,18.0,68,280,12.4,671,131
3134,18.6,52,290,10.3,477,175
3135,17.7,56,290,8.9,343,148
3136,16.9,60,290,7.6,130,100
3137,16.0,64,280,6.2,0,17
3138,16.0,72,290,4.1,0,0
3139,15.2,66,290,5.1,0,0
3140,14.5,69,220,6.2,0,0
3141,14.0,67,210,5.1,0,0
3142,14.0,63,220,5.1,0,0
3143,13.2,68,250,3.1,0,0
3144,12.0,76,230,6.2,0,0
3145,14.0,55,230,8.2,0,0
3146,13.0,52,220,9.8,0,0
3147,12.0,62,240,5.1,0,0
3148,11.0,71,270,3.1,0,0
3149,10.2,74,240,6.2,0,0
3150,11.0,62,230,5.1,0,0
3151,11.0,66,240,4.1,0,5
3152,11.2,64,240,4.1,52,68
3153,19.0,40,230,7.2,360,135
3154,13.0,51,240,7.2,614,133
3155,13.2,49,250,5.1,780,95
3156,13.0,41,260,6.7,826,80
3157,13.0,44,260,5.7,682,143
3158,13.0,45,260,6.2,501,166
3159,13.0,38,270,5.1,513,124
3160,12.0,44,280,4.1,347,83
3161,9.0,58,320,5.1,17,23
3162,8.0,64,320,4.9,0,0
3163,7.0,70,330,4.6,0,0
3164,6.4,75,310,4.6,0,0
3165,7.0,76,300,5.1,0,0
3166,12.0,50,250,12.4,0,0
3167,11.2,54,240,11.3,0,0
3168,11.0,47,230,12.4,0,0
3169,10.7,54,230,7.7,0,0
3170,10.4,54,250,3.1,0,0
3171,9.0,57,240,14.4,0,0
3172,8.5,46,240,15.9,0,0
3173,8.0,42,260,17.5,0,0
3174,7.0,44,250,12.4,0,0
3175,6.0,81,260,10.8,0,8
3176,7.6,48,250,14.4,243,65
3177,9.0,57,260,11.3,481,114
3178,9.0,61,260,12.6,716,87
3179,8.8,63,240,13.9,719,110
3180,10.0,57,250,14.4,781,96
3181,10.0,57,260,12.4,790,89
3182,9.9,59,250,13.9,740,89
3183,10.0,57,250,13.4,629,85
3184,10.0,57,250,12.4,398,69
3185,8.6,63,250,9.8,8,23
3186,8.8,63,260,7.7,0,0
3187,9.0,66,250,8.2,0,0
3188,9.0,64,250,7.2,0,0
3189,9.0,61,250,8.2,0,0
3190,9.0,61,240,8.2,0,0
3191,9.2,59,250,7.2,0,0
3192,9.0,57,240,6.2,0,0
3193,9.0,61,260,4.1,0,0
3194,6.2,75,290,4.1,0,0
3195,6.0,75,310,4.1,0,0
3196,3.0,87,340,4.1,0,0
3197,2.0,90,340,5.1,0,0
3198,2.0,87,330,5.1,0,0
3199,2.0,87,340,1.5,0,7
3200,4.4,80,330,5.1,179,63
3201,9.0,57,300,4.6,273,140
3202,10.0,50,310,6.2,247,219
3203,11.4,44,300,6.2,117,309
3204,12.0,47,320,7.2,274,286
3205,12.0,37,340,6.7,359,261
3206,12.4,41,320,7.7,400,215
3207,12.0,40,300,7.7,340,164
3208,12.0,44,300,4.1,242,88
3209,8.8,58,300,3.1,0,20
3210,8.0,66,340,4.1,0,0
3211,8.0,61,360,4.1,0,0
3212,7.4,61,350,3.6,0,0
3213,8.0,61,360,5.1,0,0
3214,8.0,61,340,5.1,0,0
3215,8.0,63,360,6.2,0,0
3216,9.0,53,340,4.6,0,0
3217,9.0,61,360,5.1,0,0
3218,9.0,61,360,3.1,0,0
3219,9.0,61,10,5.7,0,0
3220,9.0,66,10,7.2,0,0
3221,9.0,64,360,5.1,0,0
3222,9.0,71,360,5.1,0,0
3223,9.0,71,360,4.6,0,2
3224,10.0,67,10,4.6,0,31
3225,12.0,58,10,6.2,13,124
3226,13.1,51,10,4.4,102,206
3227,14.3,46,350,2.6,206,255
3228,17.0,42,20,3.1,337,245
3229,16.0,55,140,3.6,425,215
3230,15.6,57,130,5.1,501,157
3231,15.0,63,110,5.1,257,155
3232,14.0,67,100,3.1,33,88
3233,14.2,71,110,4.6,0,7
3234,14.0,72,100,3.6,0,0
3235,14.0,72,100,5.1,0,0
3236,14.2,71,90,5.1,0,0
3237,14.0,77,80,4.1,0,0
3238,14.0,63,70,4.1,0,0
3239,14.0,54,90,4.1,0,0
3240,14.0,67,110,3.1,0,0
3241,13.0,67,100,2.1,0,0
3242,13.0,62,0,0.0,0,0
3243,13.0,62,60,3.1,0,0
3244,12.0,71,0,0.0,0,0
3245,11.4,70,70,4.1,0,0
3246,11.0,71,80,5.1,0,0
3247,12.0,71,80,4.6,0,6
3248,13.0,74,70,3.1,46,63
3249,15.0,72,100,2.6,54,142
3250,17.0,55,60,5.7,24,184
3251,17.4,62,90,3.1,0,155
3252,18.0,64,110,3.1,1,167
3253,16.0,72,120,4.1,0,161
3254,17.2,65,70,4.1,0,137
3255,16.0,82,90,4.6,0,96
3256,16.0,82,90,7.2,0,47
3257,16.0,88,80,5.1,0,6
3258,16.0,94,80,4.6,0,0
3259,16.0,94,180,3.1,0,0
3260,15.4,96,0,0.0,0,0
3261,15.0,100,120,3.1,0,0
3262,16.0,100,60,4.1,0,0
3263,16.0,94,50,3.1,0,0
3264,16.0,100,30,4.1,0,0
3265,16.0,94,0,0.0,0,0
3266,16.2,98,30,2.6,0,0
3267,16.0,100,0,0.0,0,0
3268,15.8,100,0,0.0,0,0
3269,15.6,100,0,0.0,0,0
3270,16.0,100,0,0.0,0,0
3271,16.0,100,160,2.6,0,2
3272,15.8,100,0,0.0,0,29
3273,16.0,100,0,0.0,0,79
3274,17.0,94,190,3.1,0,123
3275,16.7,99,180,2.6,0,152
3276,18.0,94,120,2.6,1,164
3277,17.2,95,170,5.7,0,159
3278,16.4,99,170,5.7,0,134
3279,15.0,100,130,7.7,0,95
3280,15.3,100,130,6.7,0,46
3281,15.6,98,110,5.7,0,6
3282,16.0,94,110,5.7,0,0
3283,16.0,94,90,6.2,0,0
3284,15.4,98,140,5.1,0,0
3285,15.0,100,170,5.1,0,0
3286,15.0,94,160,6.2,0,0
3287,14.6,98,150,5.1,0,0
3288,15.0,94,160,6.2,0,0
3289,15.0,94,150,4.6,0,0
3290,14.8,98,120,4.1,0,0
3291,15.0,94,140,5.1,0,0
3292,15.0,94,160,2.6,0,0
3293,14.8,98,0,0.0,0,0
3294,15.0,94,130,2.6,0,0
3295,15.0,100,140,3.1,0,2
3296,15.6,96,130,4.1,0,29
3297,16.0,94,90,5.1,6,120
3298,17.0,88,90,4.1,97,198
3299,17.6,85,120,4.1,199,246
3300,17.0,88,150,4.1,313,245
3301,17.5,85,150,4.6,431,200
3302,18.0,82,110,5.1,489,153
3303,17.0,88,110,5.1,458,114
3304,16.0,88,120,5.1,330,68
3305,15.9,92,90,5.1,0,19
3306,16.0,88,90,6.2,0,0
3307,15.5,91,90,5.6,0,0
3308,15.1,92,70,5.1,0,0
3309,15.0,88,70,5.1,0,0
3310,15.0,88,60,4.1,0,0
3311,15.2,88,60,6.2,0,0
3312,15.0,94,60,5.7,0,0
3313,15.0,88,40,6.2,0,0
3314,14.3,97,40,6.2,0,0
3315,14.0,100,50,5.1,0,0
3316,15.0,94,50,5.1,0,0
3317,14.8,92,60,5.1,0,0
3318,14.0,94,70,4.1,0,0
3319,15.0,94,50,3.6,0,4
3320,15.0,92,70,3.6,48,58
3321,16.0,88,70,2.6,39,142
3322,16.0,88,60,3.6,21,179
3323,16.4,88,40,5.1,0,151
3324,17.0,88,70,4.6,0,163
3325,17.0,88,110,4.1,0,157
3326,16.6,94,80,2.1,0,133
3327,16.8,95,90,5.1,0,93
3328,17.0,94,80,2.1,0,45
3329,17.2,98,120,5.1,0,6
3330,17.0,100,110,4.1,0,0
3331,17.0,94,110,6.2,0,0
3332,17.1,98,100,5.1,0,0
3333,17.0,100,130,6.2,0,0
3334,16.0,100,110,6.2,0,0
3335,16.2,100,0,0.0,0,0
3336,16.0,100,220,6.2,0,0
3337,15.0,100,210,9.3,0,0
3338,15.2,96,190,12.3,0,0
3339,15.0,100,180,12.4,0,0
3340,15.0,100,190,14.4,0,0
3341,13.8,98,190,18.0,0,0
3342,13.0,94,200,11.8,0,0
3343,14.0,94,230,8.2,0,2
3344,14.2,88,230,9.3,0,28
3345,14.0,82,250,4.6,6,118
3346,13.0,94,260,6.2,100,195
3347,13.0,91,270,5.1,203,242
3348,13.0,88,240,10.3,322,240
3349,14.0,82,240,9.3,441,194
3350,14.0,82,250,9.3,498,149
3351,14.0,82,240,7.7,553,95
3352,13.0,82,250,7.7,372,65
3353,13.0,85,260,5.7,0,19
3354,10.0,93,290,3.1,0,0
3355,10.0,93,310,4.1,0,0
3356,9.4,95,300,3.6,0,0
3357,9.0,100,300,3.6,0,0
3358,10.0,93,280,3.6,0,0
3359,9.4,95,0,0.0,0,0
3360,10.0,93,310,3.1,0,0
3361,9.0,93,300,3.6,0,0
3362,9.0,97,310,3.1,0,0
3363,9.0,100,300,3.1,0,0
3364,8.8,97,300,3.6,0,0
3365,8.6,97,330,4.1,0,0
3366,7.0,100,340,5.1,0,0
3367,7.0,100,340,4.1,0,5
3368,8.8,97,340,4.6,202,56
3369,13.0,88,340,5.1,450,100
3370,13.0,88,330,5.1,650,91
3371,16.2,67,330,7.2,692,109
3372,18.0,59,320,5.7,753,97
3373,18.0,59,330,6.2,744,99
3374,19.4,55,330,6.7,713,89
3375,19.0,56,340,6.2,597,84
3376,18.0,59,350,7.2,372,64
3377,15.0,72,350,5.7,0,19
3378,15.0,72,350,7.2,0,0
3379,14.0,88,350,8.2,0,0
3380,13.8,77,350,7.7,0,0
3381,13.0,82,350,7.2,0,0
3382,12.0,88,340,6.7,0,0
3383,12.0,84,330,6.2,0,0
3384,12.0,88,330,6.2,0,0
3385,12.0,82,320,6.2,0,0
3386,11.2,86,320,5.1,0,0
3387,11.0,87,330,5.7,0,0
3388,10.0,87,320,6.2,0,0
3389,10.0,90,310,6.2,0,0
3390,10.0,87,300,5.1,0,0
3391,10.0,87,320,5.7,0,5
3392,11.6,86,320,6.2,222,54
3393,14.0,82,310,8.2,443,109
3394,16.0,72,300,8.2,719,72
3395,17.9,67,310,6.2,773,81
3396,20.0,60,300,5.1,789,85
3397,20.0,60,300,3.6,754,91
3398,20.5,53,300,4.1,451,169
3399,19.7,58,300,4.4,553,93
3400,19.0,64,350,4.6,387,59
3401,17.7,70,50,2.6,0,18
3402,14.0,88,80,2.6,0,0
3403,14.0,94,90,2.6,0,0
3404,13.0,89,20,4.1,0,0
3405,12.0,88,10,3.1,0,0
3406,11.0,94,10,4.1,0,0
3407,11.0,95,30,4.1,0,0
3408,11.0,87,30,5.1,0,0
3409,10.6,90,30,5.6,0,0
3410,10.3,88,20,6.2,0,0
3411,10.0,87,10,6.2,0,0
3412,10.0,87,10,6.2,0,0
3413,10.2,88,20,6.2,0,0
3414,10.0,87,30,6.2,0,0
3415,10.0,87,30,6.7,0,3
3416,11.8,82,40,7.2,132,58
3417,14.0,77,40,7.2,163,143
3418,17.0,55,40,7.2,99,193
3419,18.0,51,50,6.7,0,149
3420,18.0,56,70,4.1,0,161
3421,18.0,49,70,5.1,0,155
3422,18.2,56,70,5.1,0,131
3423,18.0,64,110,3.1,0,91
3424,17.0,72,70,4.6,0,43
3425,17.0,75,70,4.1,0,5
3426,17.0,72,70,5.1,0,0
3427,16.0,88,60,8.2,0,0
3428,15.6,94,60,9.3,0,0
3429,15.3,95,60,7.2,0,0
3430,15.0,94,70,7.2,0,0
3431,15.0,96,80,8.2,0,0
3432,15.0,94,60,8.2,0,0
3433,16.0,94,60,5.7,0,0
3434,16.2,89,50,6.2,0,0
3435,16.0,88,50,8.2,0,0
3436,16.0,100,30,6.2,0,0
3437,15.8,96,40,7.7,0,0
3438,16.0,72,20,7.2,0,0
